1442, 155-1020 
1415, 155-1020 
814, 321-1020 
661, 155-1020 
2297, 321-1020 
2307, 335-1020 
811, 321-1020 
2007, 196-1020 
2123, 196-1020 
2158, 196-1020 
2195, 196-1020 
1984, 196-1020 
2080, 445-1020 
1329, 445-1020 
1997, 445-1020 
1322, 445-1020 
2121, 196-1020 
2164, 196-1020 
2123, 196-1020 
2195, 196-1020 
2212, 303-1020 
5157, 130-1020 
5149, 130-1020 
5074, 130-1020 
5071, 130-1020 
5081, 130-1020 
5124, 130-1020 
5059, 130-1020 
5060, 130-1020 
5129, 139-1020 
2317, 340-1020 
2246, 340-1020 
5103, 139-1020 
5087, 139-1020 
2190, 340-1020 
5087, 139-1020 
2118, 303-1020 
1308, 375-1020 
1054, 375-1020 
1226, 375-1020 
2164, 375-1020 
2249, 375-1020 
1290, 411-1020 
1217, 411-1020 
1335, 411-1020 
1895, 220-1020 
1808, 220-1020 
688, P176-1020 
1254, 360-1020 
1017, 360-1020 
2343, P343-1020 
1300, 360-1020 
1269, 360-1020 
1342, 360-1020 
1345, 360-1020 
1216, 360-1020 
1895, 220-1020 
2020, 432-1020 
1957, 432-1020 
2020, 432-1020 
2020, 432-1020 
2313, 310-1020 
1234, 432-1020 
2064, 432-1020 
1906, P206-1020 
1818, P206-1020 
1805, 203-1020 
1810, P231-1020 
1432, 118-1020 
1480, 118-1020 
1864, P205-1020 
5015, P205-1020 
2279, P343-1020 
824, P343-1020 
1815, P205-1020 
2158, 363-1020 
1903, 230-1020 
1902, 230-1020 
1975, 172-1020 
1317, 172-1020 
2015, 172-1020 
1313, 172-1020 
1337, 435-1020 
1302, 435-1020 
1991, 435-1020 
1255, 783 
2106, 198-1020 
2163, 198-1020 
2163, 198-1020 
2200, 198-1020 
1391, 110-1020 
1443, 110-1020 
1404, 110-1020 
1433, 110-1020 
1372, 110-1020 
1449, 110-1020 
1456, 110-1020 
1838, 203-1020 
1631, 66-1020 
5095, 66-1020 
5100, 66-1020 
5106, 66-1020 
5105, 66-1020 
1047, 60-1020 
5089, 66-1020 
5091, 66-1020 
5108, 66-1020 
1625, 160-1020 
1614, 160-1020 
5057, 160-1020 
1606, 160-1020 
1221, 385-1020 
1221, 385-1020 
1229, 385-1020 
2314, 385-1020 
1437, 453-1020 
1498, 453-1020 
5029, 222-1020 
5022, 222-1020 
1507, 453-1020 
1039, 60-1020 
1049, 381-1020 
1042, 60-1020 
1030, 60-1020 
1262, 381-1020 
1417, 453-1020 
1257, 381-1020 
2291, 381-1020 
5102, 160-1020 
1207, 444-1020 
815, 370-1020 
1340, 444-1020 
1995, 444-1020 
1242, 370-1020 
2256, 330-1020 
2324, 370-1020 
817, 370-1020 
1973, 444-1020 
1385, 180-1020 
1321, 180-1020 
2004, 180-1020 
1214, 199-1020 
1251, 199-1020 
2120, 379-1020 
2292, 379-1020 
5085, 160-1020 
1615, 160-1020 
1272, 199-1020 
1245, 199-1020 
1281, 379-1020 
2250, 330-1020 
5156, 150-1020 
2278, 330-1020 
2209, 330-1020 
5042, 150-1020 
2125, 379-1020 
5127, 150-1020 
1491, 150-1020 
5121, 222-1020 
2207, 303-1020 
2207, 303-1020 
1341, 415-1020 
1230, 415-1020 
642, 192-1020 
632, 192-1020 
2207, 303-1020 
1359, 192-1020 
1284, 415-1020 
1206, 704-1023 
1321, 77-1020 
1341, 415-1020 
1899, 232-1020 
2103, 232-1020 
2028, 104-1020 
1501, P455-1020 
2017, 104-1020 
1989, 104-1020 
1861, 203-1020 
1885, 203-1020 
1855, 203-1020 
1865, 203-1020 
2009, 104-1020 
632, 192-1020 
1430, 152-1020 
639, 192-1020 
642, 192-1020 
640, 152-1020 
2009, 104-1020 
1395, 152-1020 
1490, 152-1020 
2266, 340-1020 
2248, 340-1020 
2348, 340-1020 
2238, 340-1020 
2252, 340-1020 
5121, 222-1020 
5081, 130-1020 
5001, 130-1020 
5123, 130-1020 
5043, 130-1020 
5084, 130-1020 
5046, 130-1020 
5152, 130-1020 
5074, 130-1020 
2048, 61-1020 
2042, 61-1020 
2039, 61-1020 
2036, 61-1020 
1471, 175-1020 
2030, 175-1020 
1365, 175-1020 
2049, 61-1020 
1522, 175-1020 
1257, 411-1020 
1293, 411-1020 
2015, 411-1020 
1290, 411-1020 
1293, 411-1020 
2048, 61-1020 
2039, 61-1020 
2043, 61-1020 
2043, 61-1020 
1398, 175-1020 
1273, 425-1020 
1204, 425-1020 
1956, 425-1020 
1297, 425-1020 
1304, 425-1020 
1337, 425-1020 
1297, 425-1020 
1956, 425-1020 
2342, 306-1020 
1816, P211-1020 
2270, 306-1020 
2025, 175-1020 
2085, 175-1020 
2216, 306-1020 
2170, 306-1020 
2139, 306-1020 
2801, 306-1020 
2342, 306-1020 
1376, 451-1020 
1494, 451-1020 
2161, 304-1020 
816, 305-1020 
2161, 304-1020 
2161, 304-1020 
2802, 305-1020 
1309, 411-1020 
1322, 411-1020 
826, P332-1020 
2102, P332-1020 
2290, 376-1020 
682, 138-1020 
1513, 138-1020 
2310, 352-1020 
1404, 138-1020 
1802, 223-1020 
1802, 223-1020 
1839, 224-1020 
2327, 338-1020 
1342, 760-1023 
2263, 338-1020 
2189, 338-1020 
2189, 338-1020 
2323, 338-1020 
2181, 353-1020 
2340, 353-1020 
2173, 353-1020 
2307, 353-1020 
2334, 353-1020 
2303, 353-1020 
812, 353-1020 
2011, 161-1020 
1835, 235-1020 
2154, 235-1020 
2329, 333-1020 
2316, 333-1020 
1806, 235-1020 
1872, 235-1020 
1036, 60-1020 
1048, 60-1020 
5093, 66-1020 
1035, 60-1020 
1047, 60-1020 
2238, 381-1020 
2254, 381-1020 
2153, 381-1020 
2305, 381-1020 
2324, 333-1020 
1602, 169-1020 
5090, 169-1020 
5118, 169-1020 
5093, 169-1020 
5148, 169-1020 
5046, 169-1020 
2126, 333-1020 
2126, 333-1020 
2802, 333-1020 
